,region_id,region_type,zip_code,state,county,city,metro,indicator_id,date,value
8044,89165,zip,71671,AR,Warren,,Bradley County,ZSFH,2019-12-31,396304.0
8045,89164,zip,71670,AR,Tillar,,Drew County,ZSFH,2019-11-30,394537.0
8046,89163,zip,71667,AR,Lincoln County,Star City,Pine Bluff,ZSFH,2019-10-31,392657.0
8047,89162,zip,71666,AR,Watson,,Desha County,ZSFH,2019-09-30,390855.0
8048,89161,zip,71665,AR,Cleveland County,Rison,Pine Bluff,ZSFH,2019-08-31,388951.0
8049,89160,zip,71663,AR,Portland,,Ashley County,ZSFH,2019-07-31,388528.0
8050,89158,zip,71661,AR,Parkdale,,Ashley County,ZSFH,2019-06-30,388598.0
8051,89157,zip,71660,AR,Cleveland County,New Edinburg,Pine Bluff,ZSFH,2019-05-31,387488.0
8052,89155,zip,71658,AR,Montrose,,Ashley County,ZSFH,2019-04-30,385182.0
8053,89152,zip,71655,AR,Monticello,,Drew County,ZSFH,2019-03-31,383693.0
8054,89151,zip,71654,AR,McGehee,,Desha County,ZSFH,2019-02-28,383624.0
8055,89150,zip,71653,AR,Lake Village,,Chicot County,ZSFH,2019-01-31,384507.0
8056,89149,zip,71652,AR,Cleveland County,Kingsland,Pine Bluff,ZSFH,2018-12-31,384081.0
8057,89148,zip,71651,AR,Jersey,,Bradley County,ZSFH,2018-11-30,383324.0
8058,89147,zip,71647,AR,Hermitage,,Bradley County,ZSFH,2018-10-31,382738.0
8059,89146,zip,71646,AR,Hamburg,,Ashley County,ZSFH,2018-09-30,381738.0
8060,89145,zip,71644,AR,Lincoln County,Grady,Pine Bluff,ZSFH,2018-08-31,381486.0
8061,89144,zip,71643,AR,Lincoln County,Gould,Pine Bluff,ZSFH,2018-07-31,380202.0
8062,89143,zip,71642,AR,Fountain Hill,,Ashley County,ZSFH,2018-06-30,378703.0
8063,89142,zip,71640,AR,Eudora,,Chicot County,ZSFH,2018-05-31,378313.0
8064,89141,zip,71639,AR,Dumas,,Desha County,ZSFH,2018-04-30,377379.0
8065,89140,zip,71638,AR,Dermott,,Chicot County,ZSFH,2018-03-31,375654.0
8066,8914,city,Manorville,NY,Suffolk County,,New York-Newark-Jersey City,ZSFH,2018-02-28,372803.0
8067,89139,zip,71635,AR,Crossett,,Ashley County,ZSFH,2018-01-31,369413.0
8068,89138,zip,71631,AR,Banks,,Bradley County,ZSFH,2017-12-31,366649.0
8069,89137,zip,71630,AR,Arkansas City,,Desha County,ZSFH,2017-11-30,363723.0
8070,89133,zip,71603,AR,Jefferson County,,Pine Bluff,ZSFH,2017-10-31,361494.0
8071,89132,zip,71602,AR,Jefferson County,White Hall,Pine Bluff,ZSFH,2017-09-30,360299.0
8072,89131,zip,71601,AR,Jefferson County,,Pine Bluff,ZSFH,2017-08-31,358851.0
8073,89128,zip,71486,LA,Zwolle,,Sabine Parish,ZSFH,2017-07-31,357708.0
8074,89127,zip,71485,LA,Rapides Parish,Woodworth,Alexandria,ZSFH,2017-06-30,356040.0
8075,89126,zip,71483,LA,Winnfield,,Winn Parish,ZSFH,2017-05-31,352462.0
8076,89124,zip,71479,LA,Tullos,,LaSalle Parish,ZSFH,2017-04-30,348507.0
8077,89121,zip,71474,LA,Vernon Parish,Leesville,Fort Polk South,ZSFH,2017-03-31,345622.0
8078,89120,zip,71473,LA,Sikes,,Winn Parish,ZSFH,2017-02-28,343893.0
8079,89119,zip,71472,LA,Rapides Parish,Sieper,Alexandria,ZSFH,2017-01-31,341940.0
8080,89117,zip,71469,LA,Natchitoches Parish,Robeline,Natchitoches,ZSFH,2016-12-31,339579.0
8081,89116,zip,71468,LA,Natchitoches Parish,Provencal,Natchitoches,ZSFH,2016-11-30,338199.0
8082,89115,zip,71467,LA,Grant Parish,Pollock,Alexandria,ZSFH,2016-10-31,336014.0
8083,89114,zip,71466,LA,Rapides Parish,Otis,Alexandria,ZSFH,2016-09-30,332976.0
8084,89113,zip,71465,LA,Olla,,LaSalle Parish,ZSFH,2016-08-31,328507.0
8085,89112,zip,71463,LA,Oakdale,,Allen Parish,ZSFH,2016-07-31,325270.0
8086,89111,zip,71462,LA,Noble,,Sabine Parish,ZSFH,2016-06-30,322111.0
8087,89110,zip,71461,LA,Vernon Parish,New Llano,Fort Polk South,ZSFH,2016-05-31,320703.0
8088,89106,zip,71457,LA,Natchitoches Parish,,Natchitoches,ZSFH,2016-04-30,319115.0
8089,89105,zip,71456,LA,Natchitoches Parish,Natchez,Natchitoches,ZSFH,2016-03-31,316035.0
8090,89104,zip,71455,LA,Rapides Parish,Mora,Alexandria,ZSFH,2016-02-29,312791.0
8091,89103,zip,71454,LA,Grant Parish,Montgomery,Alexandria,ZSFH,2016-01-31,310042.0
8092,89101,zip,71450,LA,Natchitoches Parish,Marthaville,Natchitoches,ZSFH,2015-12-31,308016.0
8093,89100,zip,71449,LA,Many,,Sabine Parish,ZSFH,2015-11-30,305011.0
8094,8910,city,Rochester,TX,,,Haskell County,ZSFH,2015-10-31,301573.0
8095,891,county,Bremer County,IA,,,Waterloo-Cedar Falls,ZSFH,2015-09-30,298634.0
8096,89098,zip,71447,LA,Rapides Parish,Lena,Alexandria,ZSFH,2015-08-31,296766.0
8097,89097,zip,71446,LA,Vernon Parish,Leesville,Fort Polk South,ZSFH,2015-07-31,294377.0
8098,89095,zip,71441,LA,Kelly,,Caldwell Parish,ZSFH,2015-06-30,292315.0
8099,89093,zip,71439,LA,Vernon Parish,Hornbeck,Fort Polk South,ZSFH,2015-05-31,289611.0
8100,89092,zip,71438,LA,Rapides Parish,Hineston,Alexandria,ZSFH,2015-04-30,287208.0
8101,89091,zip,71435,LA,Grayson,,Caldwell Parish,ZSFH,2015-03-31,285601.0
8102,8909,city,Roberts,IL,Ford County,,Champaign-Urbana,ZSFH,2015-02-28,283205.0
8103,89089,zip,71433,LA,Rapides Parish,Glenmora,Alexandria,ZSFH,2015-01-31,281383.0
8104,89088,zip,71432,LA,Grant Parish,Georgetown,Alexandria,ZSFH,2014-12-31,278905.0
8105,89086,zip,71430,LA,Rapides Parish,Forest Hill,Alexandria,ZSFH,2014-11-30,276447.0
8106,89085,zip,71429,LA,Florien,,Sabine Parish,ZSFH,2014-10-31,275188.0
8107,89083,zip,71427,LA,Rapides Parish,Flatwoods,Alexandria,ZSFH,2014-09-30,274217.0
8108,89082,zip,71426,LA,Fisher,,Sabine Parish,ZSFH,2014-08-31,274097.0
8109,89080,zip,71424,LA,Rapides Parish,Elmer,Alexandria,ZSFH,2014-07-31,272871.0
8110,8908,city,Robert,LA,Tangipahoa Parish,,Hammond,ZSFH,2014-06-30,271360.0
8111,89079,zip,71423,LA,Grant Parish,Dry Prong,Alexandria,ZSFH,2014-05-31,268980.0
8112,89078,zip,71422,LA,Dodson,,Winn Parish,ZSFH,2014-04-30,268342.0
8113,89077,zip,71419,LA,Converse,,Sabine Parish,ZSFH,2014-03-31,266852.0
8114,89076,zip,71418,LA,Columbia,,Caldwell Parish,ZSFH,2014-02-28,266204.0
8115,89075,zip,71417,LA,Grant Parish,Colfax,Alexandria,ZSFH,2014-01-31,263771.0
8116,89074,zip,71416,LA,Natchitoches Parish,Cloutierville,Natchitoches,ZSFH,2013-12-31,263135.0
8117,89073,zip,71415,LA,Clarks,,Caldwell Parish,ZSFH,2013-11-30,262842.0
8118,89071,zip,71411,LA,Natchitoches Parish,Campti,Natchitoches,ZSFH,2013-10-31,260938.0
8119,8907,city,Robeline,LA,Natchitoches Parish,,Natchitoches,ZSFH,2013-09-30,258013.0
8120,89069,zip,71409,LA,Rapides Parish,Boyce,Alexandria,ZSFH,2013-08-31,254718.0
8121,89068,zip,71407,LA,Grant Parish,Bentley,Alexandria,ZSFH,2013-07-31,252595.0
8122,89067,zip,71406,LA,Belmont,,Sabine Parish,ZSFH,2013-06-30,250223.0
8123,89066,zip,71405,LA,Rapides Parish,Ball,Alexandria,ZSFH,2013-05-31,248594.0
8124,89065,zip,71404,LA,Atlanta,,Winn Parish,ZSFH,2013-04-30,246022.0
8125,89064,zip,71403,LA,Vernon Parish,Anacoco,Fort Polk South,ZSFH,2013-03-31,244135.0
8126,89062,zip,71378,LA,Wisner,,Franklin Parish,ZSFH,2013-02-28,241404.0
8127,8906,city,Roachdale,IN,Putnam County,,Indianapolis-Carmel-Anderson,ZSFH,2013-01-31,239177.0
8128,89059,zip,71373,LA,Concordia Parish,Vidalia,Natchez,ZSFH,2012-12-31,235437.0
8129,89058,zip,71371,LA,Jena,,LaSalle Parish,ZSFH,2012-11-30,231899.0
8130,89057,zip,71369,LA,Simmesport,,Avoyelles Parish,ZSFH,2012-10-31,229407.0
8131,89056,zip,71368,LA,Sicily Island,,Catahoula Parish,ZSFH,2012-09-30,227679.0
8132,89055,zip,71367,LA,Saint Landry,,Evangeline Parish,ZSFH,2012-08-31,224860.0
8133,89054,zip,71366,LA,Saint Joseph,,Tensas Parish,ZSFH,2012-07-31,222794.0
8134,89051,zip,71362,LA,Plaucheville,,Avoyelles Parish,ZSFH,2012-06-30,221247.0
8135,89049,zip,71360,LA,Rapides Parish,Pineville,Alexandria,ZSFH,2012-05-31,220321.0
8136,89047,zip,71358,LA,Saint Landry Parish,Palmetto,Opelousas,ZSFH,2012-04-30,217516.0
8137,89046,zip,71357,LA,Newellton,,Tensas Parish,ZSFH,2012-03-31,216236.0
8138,89045,zip,71356,LA,Saint Landry Parish,Morrow,Opelousas,ZSFH,2012-02-29,215898.0
8139,89044,zip,71355,LA,Moreauville,,Avoyelles Parish,ZSFH,2012-01-31,216705.0
8140,89043,zip,71354,LA,Concordia Parish,Monterey,Natchez,ZSFH,2011-12-31,217013.0
8141,89042,zip,71353,LA,Saint Landry Parish,Melville,Opelousas,ZSFH,2011-11-30,217033.0
8142,89041,zip,71351,LA,Marksville,,Avoyelles Parish,ZSFH,2011-10-31,218488.0
8143,89040,zip,71350,LA,Mansura,,Avoyelles Parish,ZSFH,2011-09-30,219653.0
8144,89038,zip,71346,LA,Rapides Parish,Lecompte,Alexandria,ZSFH,2011-08-31,222102.0
8145,89036,zip,71343,LA,Jonesville,,Catahoula Parish,ZSFH,2011-07-31,222148.0
8146,89035,zip,71342,LA,Jena,,LaSalle Parish,ZSFH,2011-06-30,222738.0
8147,89034,zip,71341,LA,Hessmer,,Avoyelles Parish,ZSFH,2011-05-31,223730.0
8148,89031,zip,71336,LA,Gilbert,,Franklin Parish,ZSFH,2011-04-30,227733.0
8149,89030,zip,71334,LA,Concordia Parish,Ferriday,Natchez,ZSFH,2011-03-31,229489.0
8150,89029,zip,71333,LA,Evergreen,,Avoyelles Parish,ZSFH,2011-02-28,230585.0
8151,89028,zip,71331,LA,Effie,,Avoyelles Parish,ZSFH,2011-01-31,231752.0
8152,89027,zip,71330,LA,Marksville,,Avoyelles Parish,ZSFH,2010-12-31,235143.0
8153,89025,zip,71328,LA,Rapides Parish,Deville,Alexandria,ZSFH,2010-11-30,239201.0
8154,89024,zip,71327,LA,Cottonport,,Avoyelles Parish,ZSFH,2010-10-31,241266.0
8155,89023,zip,71326,LA,Concordia Parish,Clayton,Natchez,ZSFH,2010-09-30,243117.0
8156,89022,zip,71325,LA,Rapides Parish,Cheneyville,Alexandria,ZSFH,2010-08-31,244515.0
8157,89020,zip,71323,LA,Center Point,,Avoyelles Parish,ZSFH,2010-07-31,246936.0
8158,89019,zip,71322,LA,Bunkie,,Avoyelles Parish,ZSFH,2010-06-30,249148.0
8159,89012,zip,71303,LA,Rapides Parish,,Alexandria,ZSFH,2010-05-31,249027.0
8160,89011,zip,71302,LA,Rapides Parish,,Alexandria,ZSFH,2010-04-30,247478.0
8161,89010,zip,71301,LA,Rapides Parish,,Alexandria,ZSFH,2010-03-31,247222.0
8162,8901,city,Palmyra,MO,Marion County,,Hannibal,ZSFH,2010-02-28,248082.0
8163,89009,zip,71295,LA,Winnsboro,,Franklin Parish,ZSFH,2010-01-31,248143.0
8164,89007,zip,71292,LA,Ouachita Parish,West Monroe,Monroe,ZSFH,2009-12-31,245920.0
8165,89006,zip,71291,LA,Ouachita Parish,West Monroe,Monroe,ZSFH,2009-11-30,243684.0
8166,89005,zip,71286,LA,Transylvania,,East Carroll Parish,ZSFH,2009-10-31,242737.0
8167,89001,zip,71280,LA,Ouachita Parish,Sterlington,Monroe,ZSFH,2009-09-30,243038.0
8168,8900,city,Nashville,AR,,,Howard County,ZSFH,2009-08-31,243834.0
8169,890,county,Brazos County,TX,,,College Station-Bryan,ZSFH,2009-07-31,246303.0
8170,89,county,Lee County,VA,,,,ZSFH,2009-06-30,248185.0
8171,88999,zip,71277,LA,Union Parish,Spearsville,Monroe,ZSFH,2009-05-31,251451.0
8172,88998,zip,71276,LA,Sondheimer,,East Carroll Parish,ZSFH,2009-04-30,254725.0
8173,88997,zip,71275,LA,Lincoln Parish,Simsboro,Ruston,ZSFH,2009-03-31,258013.0
8174,88994,zip,71270,LA,Lincoln Parish,,Ruston,ZSFH,2009-02-28,260802.0
8175,88993,zip,71269,LA,Rayville,,Richland Parish,ZSFH,2009-01-31,264111.0
8176,88992,zip,71268,LA,North Hodge,,Jackson Parish,ZSFH,2008-12-31,268646.0
8177,88991,zip,71266,LA,Pioneer,,West Carroll Parish,ZSFH,2008-11-30,273017.0
8178,88990,zip,71264,LA,Morehouse Parish,Oak Ridge,Bastrop,ZSFH,2008-10-31,276480.0
8179,8899,city,Nashoba,OK,,,Pushmataha County,ZSFH,2008-09-30,279702.0
8180,88989,zip,71263,LA,Oak Grove,,West Carroll Parish,ZSFH,2008-08-31,283045.0
8181,88988,zip,71261,LA,Morehouse Parish,Mer Rouge,Bastrop,ZSFH,2008-07-31,285194.0
8182,88987,zip,71260,LA,Union Parish,Marion,Monroe,ZSFH,2008-06-30,288109.0
8183,88986,zip,71259,LA,Mangham,,Richland Parish,ZSFH,2008-05-31,291761.0
8184,88985,zip,71256,LA,Union Parish,Lillie,Monroe,ZSFH,2008-04-30,296037.0
8185,88984,zip,71254,LA,Lake Providence,,East Carroll Parish,ZSFH,2008-03-31,299479.0
8186,88982,zip,71251,LA,Jonesboro,,Jackson Parish,ZSFH,2008-02-29,302774.0
8187,88981,zip,71250,LA,Morehouse Parish,Jones,Bastrop,ZSFH,2008-01-31,305949.0
8188,88979,zip,71247,LA,Hodge,,Jackson Parish,ZSFH,2007-12-31,309560.0
8189,88978,zip,71245,LA,Lincoln Parish,Grambling,Ruston,ZSFH,2007-11-30,311666.0
8190,88977,zip,71243,LA,Fort Necessity,,Catahoula Parish,ZSFH,2007-10-31,313686.0
8191,88975,zip,71241,LA,Union Parish,Farmerville,Monroe,ZSFH,2007-09-30,314686.0
8192,88973,zip,71238,LA,Ouachita Parish,Eros,Monroe,ZSFH,2007-08-31,315472.0
8193,88972,zip,71237,LA,Epps,,West Carroll Parish,ZSFH,2007-07-31,316913.0
8194,88971,zip,71235,LA,Lincoln Parish,Dubach,Ruston,ZSFH,2007-06-30,317387.0
8195,88970,zip,71234,LA,Union Parish,Downsville,Monroe,ZSFH,2007-05-31,317809.0
8196,88968,zip,71232,LA,Delhi,,Richland Parish,ZSFH,2007-04-30,316832.0
8197,88966,zip,71229,LA,Morehouse Parish,Collinston,Bastrop,ZSFH,2007-03-31,316341.0
8198,88965,zip,71227,LA,Lincoln Parish,Choudrant,Ruston,ZSFH,2007-02-28,315251.0
8199,88964,zip,71226,LA,Chatham,,Jackson Parish,ZSFH,2007-01-31,314235.0
8200,88963,zip,71225,LA,Ouachita Parish,Calhoun,Monroe,ZSFH,2006-12-31,312834.0
8201,88962,zip,71223,LA,Morehouse Parish,Bonita,Bastrop,ZSFH,2006-11-30,313044.0
8202,88961,zip,71222,LA,Union Parish,Bernice,Monroe,ZSFH,2006-10-31,313764.0
8203,88959,zip,71220,LA,Morehouse Parish,,Bastrop,ZSFH,2006-09-30,314517.0
8204,88958,zip,71219,LA,Baskin,,Franklin Parish,ZSFH,2006-08-31,314629.0
8205,88949,zip,71203,LA,Ouachita Parish,,Monroe,ZSFH,2006-07-31,313877.0
8206,88948,zip,71202,LA,Ouachita Parish,,Monroe,ZSFH,2006-06-30,313277.0
8207,88947,zip,71201,LA,Ouachita Parish,,Monroe,ZSFH,2006-05-31,310827.0
8208,8893,city,Murrysville,PA,Westmoreland County,,Pittsburgh,ZSFH,2006-04-30,308518.0
8209,88924,zip,71129,LA,Caddo Parish,Shreveport,Shreveport-Bossier City,ZSFH,2006-03-31,305698.0
8210,88922,zip,71119,LA,Caddo Parish,Shreveport,Shreveport-Bossier City,ZSFH,2006-02-28,303036.0
8211,88921,zip,71118,LA,Caddo Parish,Shreveport,Shreveport-Bossier City,ZSFH,2006-01-31,299273.0
8212,88920,zip,71115,LA,Caddo Parish,Shreveport,Shreveport-Bossier City,ZSFH,2005-12-31,294627.0
8213,88918,zip,71112,LA,Bossier Parish,Bossier City,Shreveport-Bossier City,ZSFH,2005-11-30,290199.0
8214,88917,zip,71111,LA,Bossier Parish,Bossier City,Shreveport-Bossier City,ZSFH,2005-10-31,284656.0
8215,88916,zip,71110,LA,Bossier Parish,Benton,Shreveport-Bossier City,ZSFH,2005-09-30,279133.0
8216,88915,zip,71109,LA,Caddo Parish,Shreveport,Shreveport-Bossier City,ZSFH,2005-08-31,273046.0
8217,88914,zip,71108,LA,Caddo Parish,Shreveport,Shreveport-Bossier City,ZSFH,2005-07-31,267097.0
8218,88913,zip,71107,LA,Caddo Parish,Shreveport,Shreveport-Bossier City,ZSFH,2005-06-30,261296.0
8219,88912,zip,71106,LA,Caddo Parish,Shreveport,Shreveport-Bossier City,ZSFH,2005-05-31,256149.0
8220,88911,zip,71105,LA,Caddo Parish,Shreveport,Shreveport-Bossier City,ZSFH,2005-04-30,251930.0
8221,88910,zip,71104,LA,Caddo Parish,Shreveport,Shreveport-Bossier City,ZSFH,2005-03-31,248116.0
8222,8891,city,Manning,SC,,,Clarendon County,ZSFH,2005-02-28,244588.0
8223,88909,zip,71103,LA,Caddo Parish,Shreveport,Shreveport-Bossier City,ZSFH,2005-01-31,241667.0
8224,88907,zip,71101,LA,Caddo Parish,Shreveport,Shreveport-Bossier City,ZSFH,2004-12-31,239141.0
8225,88906,zip,71082,LA,Caddo Parish,Vivian,Shreveport-Bossier City,ZSFH,2004-11-30,236082.0
8226,88903,zip,71078,LA,De Soto Parish,Stonewall,Shreveport-Bossier City,ZSFH,2004-10-31,233975.0
8227,88902,zip,71075,LA,Webster Parish,Springhill,Shreveport-Bossier City,ZSFH,2004-09-30,231627.0
8228,88901,zip,71073,LA,Webster Parish,Sibley,Shreveport-Bossier City,ZSFH,2004-08-31,229715.0
8229,88900,zip,71072,LA,Webster Parish,Shongaloo,Shreveport-Bossier City,ZSFH,2004-07-31,227329.0
8230,889,county,Branch County,MI,,,Coldwater,ZSFH,2004-06-30,225125.0
8231,88899,zip,71071,LA,Webster Parish,Sarepta,Shreveport-Bossier City,ZSFH,2004-05-31,223228.0
8232,88898,zip,71070,LA,Saline,,Bienville Parish,ZSFH,2004-04-30,221059.0
8233,88897,zip,71069,LA,Caddo Parish,Rodessa,Shreveport-Bossier City,ZSFH,2004-03-31,218816.0
8234,88896,zip,71068,LA,Ringgold,,Bienville Parish,ZSFH,2004-02-29,216923.0
8235,88895,zip,71067,LA,Bossier Parish,Princeton,Shreveport-Bossier City,ZSFH,2004-01-31,215314.0
8236,88893,zip,71065,LA,Pleasant Hill,,Sabine Parish,ZSFH,2003-12-31,213657.0
8237,88892,zip,71064,LA,Bossier Parish,Plain Dealing,Shreveport-Bossier City,ZSFH,2003-11-30,211795.0
8238,88890,zip,71061,LA,Caddo Parish,Oil City,Shreveport-Bossier City,ZSFH,2003-10-31,209467.0
8239,8889,city,Mancelona,MI,,,Antrim County,ZSFH,2003-09-30,207578.0
8240,88889,zip,71060,LA,Caddo Parish,Mooringsport,Shreveport-Bossier City,ZSFH,2003-08-31,205873.0
8241,88887,zip,71055,LA,Webster Parish,Minden,Shreveport-Bossier City,ZSFH,2003-07-31,204881.0
8242,88886,zip,71052,LA,De Soto Parish,Mansfield,Shreveport-Bossier City,ZSFH,2003-06-30,204013.0
8243,88885,zip,71051,LA,Bossier Parish,Elm Grove,Shreveport-Bossier City,ZSFH,2003-05-31,203193.0
8244,88883,zip,71049,LA,De Soto Parish,Logansport,Shreveport-Bossier City,ZSFH,2003-04-30,202427.0
8245,88881,zip,71047,LA,Caddo Parish,Keithville,Shreveport-Bossier City,ZSFH,2003-03-31,201716.0
8246,88880,zip,71046,LA,Caddo Parish,Keithville,Shreveport-Bossier City,ZSFH,2003-02-28,200823.0
8247,88879,zip,71045,LA,Jamestown,,Bienville Parish,ZSFH,2003-01-31,199816.0
8248,88878,zip,71044,LA,Caddo Parish,Ida,Shreveport-Bossier City,ZSFH,2002-12-31,199064.0
8249,88877,zip,71043,LA,Caddo Parish,Hosston,Shreveport-Bossier City,ZSFH,2002-11-30,198537.0
8250,88876,zip,71040,LA,Homer,,Claiborne Parish,ZSFH,2002-10-31,198220.0
8251,88875,zip,71039,LA,Webster Parish,Heflin,Shreveport-Bossier City,ZSFH,2002-09-30,197836.0
8252,88874,zip,71038,LA,Haynesville,,Claiborne Parish,ZSFH,2002-08-31,197520.0
8253,88873,zip,71037,LA,Bossier Parish,Haughton,Shreveport-Bossier City,ZSFH,2002-07-31,196928.0
8254,88872,zip,71034,LA,Hall Summit,,Red River Parish,ZSFH,2002-06-30,196232.0
8255,88871,zip,71033,LA,Caddo Parish,Greenwood,Shreveport-Bossier City,ZSFH,2002-05-31,195792.0
8256,88870,zip,71032,LA,De Soto Parish,Grand Cane,Shreveport-Bossier City,ZSFH,2002-04-30,195272.0
8257,88869,zip,71031,LA,Natchitoches Parish,Goldonna,Natchitoches,ZSFH,2002-03-31,194792.0
8258,88868,zip,71030,LA,De Soto Parish,Gloster,Shreveport-Bossier City,ZSFH,2002-02-28,193987.0
8259,88867,zip,71029,LA,Caddo Parish,Gilliam,Shreveport-Bossier City,ZSFH,2002-01-31,193459.0
8260,88866,zip,71028,LA,Gibsland,,Bienville Parish,ZSFH,2001-12-31,192863.0
8261,88865,zip,71027,LA,De Soto Parish,Frierson,Shreveport-Bossier City,ZSFH,2001-11-30,192435.0
8262,88864,zip,71024,LA,Webster Parish,Dubberly,Shreveport-Bossier City,ZSFH,2001-10-31,192040.0
8263,88863,zip,71023,LA,Webster Parish,Doyline,Shreveport-Bossier City,ZSFH,2001-09-30,191700.0
8264,88861,zip,71019,LA,Coushatta,,Red River Parish,ZSFH,2001-08-31,191308.0
8265,88860,zip,71018,LA,Webster Parish,Cotton Valley,Shreveport-Bossier City,ZSFH,2001-07-31,191014.0
8266,8886,city,Raymond,IA,Black Hawk County,,Waterloo-Cedar Falls,ZSFH,2001-06-30,190702.0
8267,88859,zip,71016,LA,Castor,,Bienville Parish,ZSFH,2001-05-31,189991.0
8268,88858,zip,71009,LA,Caddo Parish,Blanchard,Shreveport-Bossier City,ZSFH,2001-04-30,189628.0
8269,88857,zip,71008,LA,Bienville,,Bienville Parish,ZSFH,2001-03-31,189346.0
8270,88856,zip,71007,LA,Caddo Parish,Bethany,Shreveport-Bossier City,ZSFH,2001-02-28,189679.0
8271,88855,zip,71006,LA,Bossier Parish,Benton,Shreveport-Bossier City,ZSFH,2001-01-31,189008.0
8272,88854,zip,71004,LA,Caddo Parish,Belcher,Shreveport-Bossier City,ZSFH,2000-12-31,188412.0
8273,88853,zip,71003,LA,Athens,,Claiborne Parish,ZSFH,2000-11-30,187498.0
8274,88851,zip,71001,LA,Arcadia,,Bienville Parish,ZSFH,2000-10-31,187071.0
8275,8885,city,Rawlins,WY,,,Carbon County,ZSFH,2000-09-30,186483.0
8276,8884,city,Ravenswood,WV,,,Jackson County,ZSFH,2000-08-31,186064.0
8277,88829,zip,70820,LA,East Baton Rouge Parish,,Baton Rouge,ZSFH,2000-07-31,185758.0
8278,88828,zip,70819,LA,East Baton Rouge Parish,,Baton Rouge,ZSFH,2000-06-30,185468.0
8279,88827,zip,70818,LA,East Baton Rouge Parish,,Baton Rouge,ZSFH,2000-05-31,185246.0
8280,88826,zip,70817,LA,East Baton Rouge Parish,,Baton Rouge,ZSFH,2000-04-30,184824.0
8281,88825,zip,70816,LA,East Baton Rouge Parish,,Baton Rouge,ZSFH,2000-03-31,184446.0
8282,88824,zip,70815,LA,East Baton Rouge Parish,,Baton Rouge,ZSFH,2000-02-29,184607.0
8283,88823,zip,70814,LA,East Baton Rouge Parish,,Baton Rouge,ZSFH,2000-01-31,184836.0
8284,88821,zip,70812,LA,East Baton Rouge Parish,,Baton Rouge,ZSFH,1999-12-31,184846.0
8285,88820,zip,70811,LA,East Baton Rouge Parish,,Baton Rouge,ZSFH,1999-11-30,184223.0
8286,88819,zip,70810,LA,East Baton Rouge Parish,,Baton Rouge,ZSFH,1999-10-31,183788.0
8287,88818,zip,70809,LA,East Baton Rouge Parish,,Baton Rouge,ZSFH,1999-09-30,183515.0
8288,88817,zip,70808,LA,East Baton Rouge Parish,,Baton Rouge,ZSFH,1999-08-31,183008.0
8289,88816,zip,70807,LA,East Baton Rouge Parish,,Baton Rouge,ZSFH,1999-07-31,182250.0
8290,88815,zip,70806,LA,East Baton Rouge Parish,,Baton Rouge,ZSFH,1999-06-30,181568.0
8291,88814,zip,70805,LA,East Baton Rouge Parish,,Baton Rouge,ZSFH,1999-05-31,181140.0
8292,88811,zip,70802,LA,East Baton Rouge Parish,,Baton Rouge,ZSFH,1999-04-30,180744.0
8293,88810,zip,70801,LA,East Baton Rouge Parish,,Baton Rouge,ZSFH,1999-03-31,180234.0
8294,8881,city,Randolph,NH,Coos County,,Berlin,ZSFH,1999-02-28,179082.0
8295,88809,zip,70792,LA,Saint James Parish,Paulina,New Orleans-Metairie,ZSFH,1999-01-31,179236.0
8296,88808,zip,70791,LA,East Baton Rouge Parish,Zachary,Baton Rouge,ZSFH,1998-12-31,179500.0
8297,88807,zip,70789,LA,East Feliciana Parish,Wilson,Baton Rouge,ZSFH,1998-11-30,180431.0
8298,88806,zip,70788,LA,Iberville Parish,White Castle,Baton Rouge,ZSFH,1998-10-31,180322.0
8299,88803,zip,70785,LA,Livingston Parish,Walker,Baton Rouge,ZSFH,1998-09-30,179864.0
8300,88801,zip,70783,LA,Pointe Coupee Parish,Ventress,Baton Rouge,ZSFH,1998-08-31,178984.0
8301,88799,zip,70780,LA,Iberville Parish,Sunshine,Baton Rouge,ZSFH,1998-07-31,177673.0
8302,88798,zip,70778,LA,Ascension Parish,Sorrento,Baton Rouge,ZSFH,1998-06-30,177092.0
8303,88797,zip,70777,LA,East Feliciana Parish,Slaughter,Baton Rouge,ZSFH,1998-05-31,177182.0
8304,88796,zip,70776,LA,Iberville Parish,Saint Gabriel,Baton Rouge,ZSFH,1998-04-30,177889.0
8305,88795,zip,70775,LA,West Feliciana Parish,Saint Francisville,Baton Rouge,ZSFH,1998-03-31,178220.0
8306,88794,zip,70774,LA,Ascension Parish,Saint Amant,Baton Rouge,ZSFH,1998-02-28,177386.0
8307,88792,zip,70772,LA,Iberville Parish,Rosedale,Baton Rouge,ZSFH,1998-01-31,176281.0
8308,88791,zip,70770,LA,East Baton Rouge Parish,Pride,Baton Rouge,ZSFH,1997-12-31,176014.0
8309,88790,zip,70769,LA,Ascension Parish,Prairieville,Baton Rouge,ZSFH,1997-11-30,176915.0
8310,88789,zip,70767,LA,West Baton Rouge Parish,Port Allen,Baton Rouge,ZSFH,1997-10-31,177677.0
8311,88787,zip,70764,LA,Iberville Parish,Plaquemine,Baton Rouge,ZSFH,1997-09-30,178309.0
8312,88786,zip,70763,LA,Saint James Parish,Paulina,New Orleans-Metairie,ZSFH,1997-08-31,179619.0
